   1.8800000e+00	  -1.5000104e+00	   1.5131463e+00	   3.1385777e+00	  -1.9960595e+00	   1.5029554e+00	   3.1384978e+00	   7.1011142e+01	   7.4617844e+01	   3.4198270e+01	   1.0383992e+01	   5.9088385e-01	  -6.7098707e-15	
   1.9000000e+00	  -1.5000103e+00	   1.5125530e+00	   3.1398583e+00	  -1.9976838e+00	   1.5017372e+00	   3.1397735e+00	   7.1034061e+01	   7.4556239e+01	   3.4310330e+01	   1.0330616e+01	   6.0884336e-01	  -9.2369596e-15	
   1.9200000e+00	  -1.5000103e+00	   1.5119047e+00	   3.1407330e+00	  -1.9987956e+00	   1.5009033e+00	   3.1406467e+00	   7.1041610e+01	   7.4535940e+01	   3.4373196e+01	   1.0288776e+01	   6.9861020e-01	  -1.4188758e-14	
   1.9400000e+00	  -1.5000103e+00	   1.5111360e+00	   3.1412717e+00	  -1.9994840e+00	   1.5003870e+00	   3.1411874e+00	   7.1033868e+01	   7.4556602e+01	   3.4391142e+01	   1.0256439e+01	   8.4752344e-01	  -3.9197614e-15	
   1.9600000e+00	  -1.5000102e+00	   1.5101939e+00	   3.1415498e+00	  -1.9998448e+00	   1.5001164e+00	   3.1414707e+00	   7.1011570e+01	   7.4616222e+01	   3.4369752e+01	   1.0231943e+01	   1.0437779e+00	  -2.7974596e-15	
   1.9800000e+00	  -1.5000102e+00	   1.5090362e+00	   3.1416479e+00	  -1.9999803e+00	   1.5000148e+00	   3.1415772e+00	   7.0976057e+01	   7.4711252e+01	   3.4315859e+01	   1.0213934e+01	   1.2770733e+00	   2.7935088e-15	
   2.0000000e+00	  -1.5000102e+00	   1.5076301e+00	   3.1416525e+00	  -2.0000000e+00	   1.5000000e+00	   3.1415927e+00	   7.0929193e+01	   7.4836779e+01	   3.4237458e+01	   1.0201309e+01	   1.5391962e+00	  -2.5651877e-14	
   2.0200000e+00	  -1.5000102e+00	   1.5059653e+00	   3.1416394e+00	  -2.0000000e+00	   1.5000000e+00	   3.1415927e+00	   7.0873243e+01	   7.4986817e+01	   3.4142621e+01	   1.0164814e+01	   1.7786064e+00	   2.3368681e-14	
   2.0400000e+00	  -1.5000101e+00	   1.5040980e+00	   3.1416248e+00	  -2.0000000e+00	   1.5000000e+00	   3.1415927e+00	   7.0810696e+01	   7.5154779e+01	   3.4036366e+01	   1.0134939e+01	   1.9430731e+00	   3.8480322e-14	
   2.0600000e+00	  -1.5000101e+00	   1.5021058e+00	   3.1416092e+00	  -2.0000000e+00	   1.5000000e+00	   3.1415927e+00	   7.0744212e+01	   7.5333590e+01	   3.3923145e+01	   1.0110479e+01	   2.0275885e+00	   7.7494629e-15	
